date,season,neutral,playoff,team1,team2,elo1,elo2,elo_prob1,score1,score2,result1
1970-11-15,1970,0,0,DEN,OAK,1460.826,1620.046,0.3676355212875956,19,24,0
1970-11-15,1970,0,0,NE,LAC,1303.503,1554.128,0.25568018889851385,14,16,0
1970-11-15,1970,0,0,MIN,DET,1746.836,1589.996,0.7819410120754254,24,20,1
1970-11-15,1970,0,0,TEN,SF,1404.792,1584.171,0.34109497405444716,20,30,0
1970-11-15,1970,0,0,NYG,WSH,1531.261,1529.689,0.59464930852139,35,33,1
1970-11-15,1970,0,0,MIA,NO,1420.948,1383.039,0.6439137526511821,21,10,1
1970-11-16,1970,0,0,DAL,ARI,1596.936,1515.681,0.6988676381422412,0,38,0
1970-11-22,1970,0,0,NO,DEN,1366.133,1448.193,0.4754683990635168,6,31,0
1970-11-22,1970,0,0,CLE,TEN,1520.806,1389.242,0.756118072591009,28,14,1
1970-11-22,1970,0,0,DET,SF,1583.619,1599.721,0.5699089092928702,28,7,1
1970-11-22,1970,0,0,KC,ARI,1645.868,1570.535,0.6916451243544687,6,6,0.5
1970-11-22,1970,0,0,NYJ,NE,1459.529,1298.323,0.7861959985112895,17,3,1
1970-11-22,1970,0,0,MIA,IND,1437.854,1636.843,0.3161973767175206,34,17,1
1970-11-22,1970,0,0,MIN,GB,1753.212,1495.575,0.8649758418808586,10,3,1
1970-11-22,1970,0,0,CIN,PIT,1414.707,1369.226,0.6538441151472292,34,7,1
1970-11-22,1970,0,0,WSH,DAL,1521.044,1542.082,0.5629309087466987,21,45,0
1970-11-22,1970,0,0,ATL,LAR,1453.626,1555.462,0.44718647491316343,7,17,0
1970-11-22,1970,0,0,OAK,LAC,1632.68,1559.308,0.6892324241175959,20,17,1
1970-11-22,1970,0,0,CHI,BUF,1379.419,1354.896,0.6260564782431428,31,13,1
1970-11-23,1970,0,0,PHI,NYG,1331.996,1539.906,0.30520013695594844,23,20,1
1970-11-26,1970,0,0,DET,OAK,1609.63,1640.786,0.5485519603919861,28,14,1
1970-11-26,1970,0,0,DAL,GB,1579.061,1490.677,0.7074330113097151,16,3,1
1970-11-29,1970,0,0,BUF,NE,1333.736,1287.822,0.6544080420364693,10,14,0
1970-11-29,1970,0,0,SF,LAR,1573.71,1576.555,0.5885060625482803,13,30,0
1970-11-29,1970,0,0,ARI,PHI,1576.38,1352.598,0.8405549287050894,23,14,1
1970-11-29,1970,0,0,IND,CHI,1594.751,1400.579,0.8163653736216349,21,20,1
1970-11-29,1970,0,0,CIN,NO,1436.673,1335.389,0.7225623817586153,26,6,1
1970-11-29,1970,0,0,WSH,NYG,1484.065,1519.304,0.5427250749161251,24,27,0
1970-11-29,1970,0,0,PIT,CLE,1347.26,1532.931,0.33300209707396783,28,9,1
1970-11-29,1970,0,0,TEN,DEN,1377.116,1478.937,0.4472078209009442,31,21,1
1970-11-29,1970,0,0,NYJ,MIN,1470.029,1758.109,0.2168443400696102,20,10,1
1970-11-29,1970,0,0,KC,LAC,1640.023,1551.202,0.7079533917776469,26,14,1
1970-11-30,1970,0,0,ATL,MIA,1432.533,1479.946,0.5252881323674778,7,20,0
1970-12-05,1970,0,0,MIN,CHI,1716.313,1398.301,0.9006792155744354,16,13,1
1970-12-06,1970,0,0,DAL,WSH,1593.497,1468.811,0.7487431710232797,34,0,1
1970-12-06,1970,0,0,LAR,NO,1611.564,1319.683,0.886388657894361,34,16,1
1970-12-06,1970,0,0,NYJ,OAK,1511.826,1616.706,0.4428587979227671,13,14,0
1970-12-06,1970,0,0,NYG,BUF,1534.558,1311.553,0.8399545639047835,20,6,1
1970-12-06,1970,0,0,MIA,NE,1507.895,1310.005,0.8195521901630233,37,20,1
1970-12-06,1970,0,0,SF,ATL,1538.701,1404.584,0.7588179022089797,24,20,1
1970-12-06,1970,0,0,KC,DEN,1654.026,1451.975,0.8230673862293076,16,0,1
1970-12-06,1970,0,0,IND,PHI,1597.028,1346.107,0.8603965474507828,29,10,1
1970-12-06,1970,0,0,LAC,CIN,1537.199,1452.379,0.7031687784717664,14,17,0
1970-12-06,1970,0,0,DET,ARI,1633.71,1582.87,0.6607926759970002,16,3,1
1970-12-06,1970,0,0,PIT,GB,1389.542,1476.242,0.4688117338012368,12,20,0
1970-12-07,1970,0,0,TEN,CLE,1404.078,1490.649,0.4689966616817125,10,21,0
1970-12-12,1970,0,0,CLE,DAL,1513.731,1609.945,0.4551999117867706,2,6,0
1970-12-12,1970,0,0,OAK,KC,1622.736,1662.966,0.5355866226082789,20,6,1
1970-12-13,1970,0,0,ARI,NYG,1565.862,1542.222,0.6248657480890089,17,34,0
1970-12-13,1970,0,0,DEN,LAC,1443.034,1516.279,0.48813671808907366,17,17,0.5
1970-12-13,1970,0,0,TEN,CIN,1380.996,1473.3,0.4607870778864369,20,30,0
1970-12-13,1970,0,0,NE,MIN,1300.687,1718.658,0.11589774788424656,14,35,0
1970-12-13,1970,0,0,NO,SF,1313.927,1545.82,0.27673539609589404,27,38,0
1970-12-13,1970,0,0,MIA,NYJ,1517.213,1505.796,0.6082332039024871,16,10,1
1970-12-13,1970,0,0,CHI,GB,1395.956,1496.642,0.44882355956317593,35,17,1
1970-12-13,1970,0,0,BUF,IND,1303.889,1604.342,0.20499278287093967,14,20,0
1970-12-13,1970,0,0,ATL,PIT,1397.465,1369.142,0.6311632407821721,27,16,1
1970-12-13,1970,0,0,WSH,PHI,1452.363,1338.793,0.7365146872149875,24,6,1
1970-12-14,1970,0,0,LAR,DET,1617.321,1650.718,0.5453553539679873,23,28,0
1970-12-19,1970,0,0,IND,NYJ,1611.549,1491.061,0.7441696986952366,35,20,1
1970-12-20,1970,0,0,CIN,NE,1495.128,1294.513,0.8218603722290718,45,7,1
1970-12-20,1970,0,0,ATL,MIN,1415.05,1724.832,0.1963794480131214,7,37,0
1970-12-20,1970,0,0,DET,GB,1670.546,1463.649,0.8270932405311969,20,0,1
1970-12-20,1970,0,0,NYG,LAR,1579.861,1597.493,0.5677487901997945,3,31,0
1970-12-20,1970,0,0,MIA,BUF,1531.948,1296.682,0.8492166168157038,45,7,1
1970-12-20,1970,0,0,NO,CHI,1301.143,1428.949,0.410586730142968,3,24,0
1970-12-20,1970,0,0,PHI,PIT,1324.442,1351.557,0.5543058339031806,30,20,1
1970-12-20,1970,0,0,OAK,SF,1647.609,1558.604,0.7081723365929207,7,38,0
1970-12-20,1970,0,0,LAC,KC,1515.917,1638.093,0.41845195436954075,31,13,1
1970-12-20,1970,0,0,WSH,ARI,1466.714,1528.224,0.5050223448127185,28,27,1
1970-12-20,1970,0,0,DAL,TEN,1624.392,1359.169,0.8699952080720043,52,10,1
1970-12-20,1970,0,0,DEN,CLE,1443.396,1499.284,0.5131102163915496,13,27,0
1970-12-26,1970,0,1,IND,CIN,1624.632,1506.774,0.7412767850160236,17,0,1
1970-12-26,1970,0,1,DAL,DET,1632.895,1679.916,0.5258507903395451,5,0,1
1970-12-27,1970,0,1,MIN,SF,1736.969,1611.385,0.7497144047323931,14,17,0
1970-12-27,1970,0,1,OAK,MIA,1594.827,1541.669,0.6637771125134556,21,14,1
1971-01-03,1970,0,1,SF,DAL,1634.143,1649.749,0.5706086164126608,10,17,0
1971-01-03,1970,0,1,IND,OAK,1638.44,1608.098,0.6338647191091484,27,17,1
1971-01-17,1970,1,1,DAL,IND,1674.025,1655.27,0.5269644285169827,13,16,0
1971-09-19,1971,0,0,ATL,SF,1436.942,1574.911,0.39650638190230375,20,17,1
1971-09-19,1971,0,0,CHI,PIT,1470.752,1388.696,0.6998371246191832,17,15,1
1971-09-19,1971,0,0,LAC,KC,1535.718,1570.289,0.5436792268927205,21,14,1
1971-09-19,1971,0,0,NO,LAR,1352.643,1592.713,0.26741376300522385,24,20,1
1971-09-19,1971,0,0,GB,NYG,1471.186,1528.856,0.5105471531514196,40,42,0
1971-09-19,1971,0,0,DEN,MIA,1445.327,1520.599,0.48522170935638376,10,10,0.5
1971-09-19,1971,0,0,ARI,WSH,1515.915,1484.044,0.6359049867658976,17,24,0
1971-09-19,1971,0,0,IND,NYJ,1615.004,1486.985,0.7523353732569344,22,0,1
1971-09-19,1971,0,0,CLE,TEN,1519.793,1402.11,0.7410835369842547,31,0,1
1971-09-19,1971,0,0,NE,OAK,1356.911,1562.512,0.30802595119216075,20,6,1
1971-09-19,1971,0,0,CIN,PHI,1496.977,1398.636,0.7191534616303077,37,14,1
1971-09-19,1971,0,0,BUF,DAL,1359.64,1607.859,0.2583248686323387,37,49,0
1971-09-20,1971,0,0,DET,MIN,1610.375,1644.474,0.5443532252991081,13,16,0
1971-09-26,1971,0,0,BUF,MIA,1347.407,1520.148,0.3497343623142634,14,29,0
1971-09-26,1971,0,0,NYG,WSH,1540.111,1511.708,0.6312704409190085,3,30,0
1971-09-26,1971,0,0,LAC,OAK,1554.437,1522.475,0.6360262622798922,0,34,0
1971-09-26,1971,0,0,PHI,DAL,1382.019,1620.092,0.26967181646361793,7,42,0
1971-09-26,1971,0,0,PIT,CIN,1382.514,1513.594,0.40603354692937543,21,10,1
1971-09-26,1971,0,0,IND,CLE,1629.282,1536.364,0.712805536067552,13,14,0
1971-09-26,1971,0,0,GB,DEN,1459.93,1445.777,0.6119796621200848,34,13,1
1971-09-26,1971,0,0,MIN,CHI,1659.782,1476.934,0.8063909531853765,17,20,0
1971-09-26,1971,0,0,LAR,ATL,1567.093,1454.248,0.735703987928017,20,20,0.5
1971-09-26,1971,0,0,NO,SF,1378.263,1557.605,0.34114284480748164,20,38,0
1971-09-26,1971,0,0,NE,DET,1396.948,1595.068,0.31727996441470513,7,34,0
1971-09-26,1971,0,0,TEN,KC,1385.54,1551.57,0.358570167895517,16,20,0
1971-09-27,1971,0,0,ARI,NYJ,1488.25,1472.707,0.6138779877289954,17,10,1
1971-10-03,1971,0,0,TEN,NO,1374.505,1359.166,0.6135995997243261,13,13,0.5
1971-10-03,1971,0,0,LAR,CHI,1559.905,1502.13,0.6696825676100626,17,3,1
1971-10-03,1971,0,0,PIT,LAC,1412.947,1507.126,0.45810649299011524,21,17,1
1971-10-03,1971,0,0,ARI,NYG,1503.742,1496.175,0.6029397473308591,20,21,0
1971-10-03,1971,0,0,DAL,WSH,1638.01,1555.644,0.7002118528251178,16,20,0
1971-10-03,1971,0,0,PHI,SF,1364.101,1576.702,0.2995042573670044,3,31,0
1971-10-03,1971,0,0,DEN,KC,1422.623,1562.605,0.3937369100050567,3,16,0
1971-10-03,1971,0,0,NE,IND,1377.009,1618.637,0.26566045677260847,3,23,0
1971-10-03,1971,0,0,MIN,BUF,1634.585,1328.919,0.8941381181913091,19,0,1
1971-10-03,1971,0,0,MIA,NYJ,1538.636,1457.216,0.6990674908076074,10,14,0
1971-10-03,1971,0,0,GB,CIN,1483.085,1483.161,0.5923605940719141,20,17,1
1971-10-03,1971,0,0,DET,ATL,1615.006,1461.437,0.778713387301834,41,38,1
1971-10-04,1971,0,0,CLE,OAK,1547.01,1569.786,0.560467817188976,20,34,0
1971-10-10,1971,0,0,NE,NYJ,1362.035,1481.322,0.42250436828479926,20,0,1
1971-10-10,1971,0,0,WSH,TEN,1579.801,1371.04,0.8286223631426384,22,13,1
1971-10-10,1971,0,0,KC,LAC,1582.702,1489.449,0.713200147178925,31,10,1
1971-10-10,1971,0,0,ATL,ARI,1455.856,1495.098,0.5370009762844673,9,26,0
1971-10-10,1971,0,0,BUF,IND,1323.491,1633.611,0.19607257206797774,0,43,0
1971-10-10,1971,0,0,CHI,NO,1485.185,1362.631,0.7464272912608007,35,14,1
1971-10-10,1971,0,0,CIN,MIA,1472.183,1514.53,0.5325541701312251,13,23,0
1971-10-10,1971,0,0,CLE,PIT,1516.06,1430.625,0.7039071709410814,27,17,1
1971-10-10,1971,0,0,PHI,MIN,1345.199,1640.013,0.21033360160959644,0,13,0
1971-10-10,1971,0,0,DEN,OAK,1402.526,1600.736,0.31716775161882266,16,27,0
1971-10-10,1971,0,0,DET,GB,1620.587,1494.063,0.7507283809539029,31,28,1
1971-10-10,1971,0,0,SF,LAR,1595.604,1576.85,0.6182499569018371,13,20,0
1971-10-11,1971,0,0,DAL,NYG,1613.853,1504.819,0.731416308035798,20,13,1
1971-10-17,1971,0,0,NO,DAL,1348.186,1624.204,0.22886745184892215,24,14,1
1971-10-17,1971,0,0,WSH,ARI,1586.82,1526.508,0.6729050761172182,20,0,1
1971-10-17,1971,0,0,DEN,LAC,1387.663,1472.908,0.47089803284667475,20,16,1
1971-10-17,1971,0,0,NYG,IND,1494.468,1646.963,0.3766805407633462,7,31,0
1971-10-17,1971,0,0,NYJ,BUF,1445.269,1310.139,0.7598834957719665,28,17,1
1971-10-17,1971,0,0,TEN,DET,1364.021,1626.945,0.24244116721971748,7,31,0
1971-10-17,1971,0,0,OAK,PHI,1615.598,1335.147,0.8795923833566871,34,10,1
1971-10-17,1971,0,0,ATL,LAR,1424.446,1603.579,0.3414133106811821,16,24,0
1971-10-17,1971,0,0,SF,CHI,1568.874,1499.63,0.6841199215249899,13,0,1
1971-10-17,1971,0,0,MIA,NE,1540.336,1398.089,0.7672789023252986,41,3,1
1971-10-17,1971,0,0,CIN,CLE,1446.377,1529.351,0.4741563860100437,24,27,0
1971-10-17,1971,0,0,GB,MIN,1487.706,1650.065,0.36344485895854167,13,24,0
1971-10-18,1971,0,0,KC,PIT,1599.242,1417.334,0.8055447504995138,38,16,1
1971-10-23,1971,0,0,LAC,BUF,1455.719,1299.201,0.7816247941751093,20,3,1
1971-10-24,1971,0,0,ARI,SF,1507.665,1584.588,0.48284815623482646,14,26,0
1971-10-24,1971,0,0,LAR,GB,1617.843,1470.408,0.7725689527505096,30,13,1
1971-10-24,1971,0,0,OAK,CIN,1622.298,1433.337,0.8118257047401735,31,27,1
1971-10-24,1971,0,0,PIT,TEN,1406.37,1349.702,0.6682714208412144,23,16,1
1971-10-24,1971,0,0,PHI,NYG,1328.448,1471.146,0.3900110806430023,23,7,1
1971-10-24,1971,0,0,NYJ,MIA,1456.207,1555.919,0.4502109683485895,14,30,0
1971-10-24,1971,0,0,KC,WSH,1610.206,1605.664,0.5987635636452077,27,20,1
1971-10-24,1971,0,0,DET,CHI,1641.264,1483.916,0.782439218320307,23,28,0
1971-10-24,1971,0,0,DAL,NE,1583.299,1382.505,0.8220111798408128,44,21,1
1971-10-24,1971,0,0,ATL,NO,1410.182,1389.091,0.621419967640752,28,6,1
1971-10-24,1971,0,0,CLE,DEN,1542.391,1404.852,0.7624046084243753,0,27,0
1971-10-25,1971,0,0,MIN,IND,1667.362,1670.285,0.5883973243997531,10,3,1
1971-10-31,1971,0,0,LAC,NYJ,1467.188,1431.092,0.6415172096018215,49,21,1
1971-10-31,1971,0,0,TEN,CIN,1336.628,1427.907,0.462253433749764,10,6,1
1971-10-31,1971,0,0,LAR,MIA,1629.832,1581.034,0.6581529521859317,14,20,0
1971-10-31,1971,0,0,CHI,DAL,1515.108,1593.392,0.4808920974561544,23,19,1
1971-10-31,1971,0,0,NYG,MIN,1435.316,1684.01,0.2578013380255872,10,17,0
1971-10-31,1971,0,0,CLE,ATL,1486.429,1433.029,0.6640879414670738,14,31,0
1971-10-31,1971,0,0,OAK,KC,1627.728,1626.382,0.5943356844475429,20,20,0.5
1971-10-31,1971,0,0,BUF,ARI,1287.732,1483.029,0.3208104443787243,23,28,0
1971-10-31,1971,0,0,IND,PIT,1653.637,1419.443,0.8484247393600008,34,21,1
1971-10-31,1971,0,0,PHI,DEN,1364.278,1460.814,0.454740275062772,17,16,1
1971-10-31,1971,0,0,WSH,NO,1589.488,1366.245,0.8401386535874202,24,14,1
1971-10-31,1971,0,0,SF,NE,1609.224,1372.412,0.8503526386205257,27,10,1
1971-11-01,1971,0,0,GB,DET,1458.419,1610.073,0.377817890604989,14,14,0.5
1971-11-07,1971,0,0,MIA,BUF,1608.045,1276.879,0.9072503761612543,34,0,1
1971-11-07,1971,0,0,CIN,ATL,1410.388,1473.602,0.5025702379706171,6,9,0
1971-11-07,1971,0,0,ARI,DAL,1493.882,1576.581,0.47455110159689534,13,16,0
1971-11-07,1971,0,0,NE,TEN,1364.804,1354.147,0.6071902333700864,28,20,1
1971-11-07,1971,0,0,NYG,LAC,1425.42,1490.27,0.5002158673390561,35,17,1
1971-11-07,1971,0,0,DEN,DET,1453.145,1606.347,0.3757254591816062,20,24,0
1971-11-07,1971,0,0,CHI,GB,1531.919,1462.145,0.684778855369153,14,17,0
1971-11-07,1971,0,0,MIN,SF,1693.906,1616.831,0.6937796458948642,9,13,0
1971-11-07,1971,0,0,NO,OAK,1359.466,1624.851,0.23984877290773365,21,21,0.5
1971-11-07,1971,0,0,NYJ,KC,1408.011,1629.259,0.2891664567021015,13,10,1
1971-11-07,1971,0,0,PIT,CLE,1412.4,1445.857,0.5452697161862985,26,9,1
1971-11-07,1971,0,0,WSH,PHI,1596.267,1371.947,0.8409695551704176,7,7,0.5
1971-11-08,1971,0,0,IND,LAR,1660.679,1602.821,0.6697882491326965,24,17,1
1971-11-14,1971,0,0,DAL,PHI,1589.634,1382.346,0.827414887230169,20,7,1
1971-11-14,1971,0,0,ATL,NYG,1487.547,1454.85,0.6370051606597146,17,21,0
1971-11-14,1971,0,0,NE,BUF,1381.492,1271.29,0.7327350686705552,38,33,1
1971-11-14,1971,0,0,MIN,GB,1670.032,1482.37,0.8106807198568424,3,0,1
1971-11-14,1971,0,0,KC,CLE,1608.043,1419.941,0.8110691484719299,13,7,1
1971-11-14,1971,0,0,CHI,WSH,1511.694,1585.867,0.4868020583104193,16,15,1
1971-11-14,1971,0,0,DEN,CIN,1441.517,1396.443,0.6533136554280828,10,24,0
1971-11-14,1971,0,0,DET,LAR,1617.975,1589.814,0.6309461208474815,13,21,0
1971-11-14,1971,0,0,OAK,TEN,1616.917,1337.459,0.8789856714154889,41,21,1
1971-11-14,1971,0,0,MIA,PIT,1613.634,1438.316,0.7995335527085284,24,21,1
1971-11-14,1971,0,0,NYJ,IND,1429.226,1673.686,0.26249229585669687,13,14,0
1971-11-14,1971,0,0,SF,NO,1640.705,1367.401,0.8751666162073737,20,26,0
1971-11-15,1971,0,0,LAC,ARI,1460.84,1480.83,0.5644146425999155,20,17,1
1971-11-21,1971,0,0,BUF,NYJ,1262.419,1425.861,0.3620037801133639,7,20,0
1971-11-21,1971,0,0,CLE,NE,1413.347,1390.363,0.623980148742052,27,7,1
1971-11-21,1971,0,0,CIN,TEN,1433.691,1331.088,0.7240818996740935,28,13,1
1971-11-21,1971,0,0,CHI,DET,1518.838,1589.022,0.4925401778809544,3,28,0
1971-11-21,1971,0,0,LAR,SF,1618.767,1600.456,0.6176479057948516,17,6,1
1971-11-21,1971,0,0,PIT,NYG,1433.305,1476.307,0.5316154311053621,17,13,1
1971-11-21,1971,0,0,NO,MIN,1407.65,1674.74,0.2380639027688325,10,23,0
1971-11-21,1971,0,0,MIA,IND,1618.645,1677.05,0.5094898281852624,17,14,1
1971-11-21,1971,0,0,ARI,PHI,1468.995,1374.24,0.7149654265583173,20,37,0
1971-11-21,1971,0,0,KC,DEN,1614.638,1404.27,0.8299320306378934,28,10,1
1971-11-21,1971,0,0,WSH,DAL,1578.723,1597.74,0.565791161841603,0,13,0
1971-11-21,1971,0,0,OAK,LAC,1623.288,1472.675,0.775767290777233,34,33,1
1971-11-22,1971,0,0,ATL,GB,1466.09,1477.662,0.5762886676594272,28,21,1
1971-11-25,1971,0,0,DET,KC,1621.041,1623.539,0.5889897030219248,32,21,1
1971-11-25,1971,0,0,DAL,LAR,1628.24,1637.076,0.5801297311144886,28,21,1
1971-11-28,1971,0,0,NYJ,SF,1444.15,1582.147,0.3964678137044032,21,24,0
1971-11-28,1971,0,0,OAK,IND,1626.119,1663.491,0.539676293703772,14,37,0
1971-11-28,1971,0,0,PIT,DEN,1448.232,1395.369,0.6633980175989331,10,22,0
1971-11-28,1971,0,0,PHI,WSH,1418.806,1548.223,0.4083443306654512,13,20,0
1971-11-28,1971,0,0,NYG,ARI,1461.38,1424.428,0.6426496163937105,7,24,0
1971-11-28,1971,0,0,MIN,ATL,1686.249,1483.294,0.8238239349769821,24,7,1
1971-11-28,1971,0,0,GB,NO,1460.458,1396.142,0.6779578618873696,21,29,0
1971-11-28,1971,0,0,BUF,NE,1244.13,1368.348,0.4155942221121449,27,20,1
1971-11-28,1971,0,0,CIN,LAC,1447.908,1469.844,0.5616586438061889,31,0,1
1971-11-28,1971,0,0,TEN,CLE,1316.871,1435.363,0.4236213756189762,24,37,0
1971-11-29,1971,0,0,MIA,CHI,1632.204,1486.818,0.7704898397664524,34,3,1
1971-12-04,1971,0,0,DAL,NYJ,1645.268,1433.511,0.8310576110000043,52,10,1
1971-12-05,1971,0,0,DEN,CHI,1431.327,1472.299,0.534524048075855,6,3,1
1971-12-05,1971,0,0,ARI,GB,1463.384,1428.805,0.6395064869352755,16,16,0.5
1971-12-05,1971,0,0,IND,BUF,1698.23,1269.107,0.9450285217204653,24,0,1
1971-12-05,1971,0,0,CLE,CIN,1457.191,1477.708,0.5636686708202738,31,27,1
1971-12-05,1971,0,0,ATL,OAK,1474.215,1591.38,0.4254875993152389,24,13,1
1971-12-05,1971,0,0,LAC,MIN,1440.044,1695.327,0.25061086357190904,30,14,1
1971-12-05,1971,0,0,DET,PHI,1640.904,1402.307,0.8516554981579956,20,23,0
1971-12-05,1971,0,0,LAR,NO,1620.048,1427.795,0.8147035466134068,45,28,1
1971-12-05,1971,0,0,WSH,NYG,1564.722,1422.425,0.7673302926431103,23,7,1
1971-12-05,1971,0,0,NE,MIA,1343.371,1646.724,0.20228558656641413,34,13,1
1971-12-05,1971,0,0,TEN,PIT,1295.042,1412.274,0.4253933226247523,29,3,1
1971-12-06,1971,0,0,SF,KC,1592.786,1603.677,0.5772456029042198,17,26,0
1971-12-11,1971,0,0,IND,MIA,1701.12,1591.416,0.7321732921950551,14,3,1
1971-12-11,1971,0,0,MIN,DET,1648.843,1613.51,0.6405065004746907,29,10,1
1971-12-12,1971,0,0,PHI,ARI,1429.7,1459.129,0.5510126703697696,19,7,1
1971-12-12,1971,0,0,LAC,DEN,1486.528,1444.093,0.6498649360734371,45,17,1
1971-12-12,1971,0,0,CIN,PIT,1463.941,1373.477,0.7099050040198995,13,21,0
1971-12-12,1971,0,0,GB,CHI,1433.06,1459.532,0.5552200845696007,31,10,1
1971-12-12,1971,0,0,KC,OAK,1630.93,1562.135,0.6835611130362591,16,14,1
1971-12-12,1971,0,0,NO,CLE,1418.205,1470.958,0.5176175535294969,17,21,0
1971-12-12,1971,0,0,NYG,DAL,1410.376,1656.556,0.2605800503754693,14,42,0
1971-12-12,1971,0,0,BUF,TEN,1266.217,1333.84,0.49622527127830907,14,20,0
1971-12-12,1971,0,0,NYJ,NE,1422.222,1398.678,0.6247362002039581,13,6,1
1971-12-12,1971,0,0,SF,ATL,1565.533,1503.461,0.6751311119400967,24,3,1
1971-12-13,1971,0,0,LAR,WSH,1629.638,1576.771,0.6634031592771491,24,38,0
1971-12-18,1971,0,0,DAL,ARI,1672.77,1436.463,0.8499823354399687,31,12,1
1971-12-19,1971,0,0,OAK,DEN,1555.58,1421.611,0.7586619484682378,21,13,1
1971-12-19,1971,0,0,NO,ATL,1401.45,1484.474,0.47408462299506565,20,24,0
1971-12-19,1971,0,0,PIT,LAR,1407.046,1591.674,0.33433698806567413,14,23,0
1971-12-19,1971,0,0,MIA,GB,1579.085,1460.083,0.7425377599377495,27,6,1
1971-12-19,1971,0,0,IND,NE,1713.451,1383.675,0.9065748767222193,17,21,0
1971-12-19,1971,0,0,NYJ,CIN,1437.225,1430.373,0.6019539775539232,35,21,1
1971-12-19,1971,0,0,KC,BUF,1637.484,1246.928,0.932288806351217,22,9,1
1971-12-19,1971,0,0,CHI,MIN,1432.509,1669.442,0.27096621955266065,10,27,0
1971-12-19,1971,0,0,TEN,LAC,1353.129,1509.01,0.3721152319644181,49,33,1
1971-12-19,1971,0,0,SF,DET,1584.52,1592.911,0.5807535615828252,31,27,1
1971-12-19,1971,0,0,WSH,CLE,1614.735,1487.713,0.7512644594260832,13,20,0
1971-12-19,1971,0,0,NYG,PHI,1394.162,1452.366,0.5097789830301575,28,41,0
1971-12-25,1971,0,1,MIN,DAL,1683.971,1680.675,0.5970391741717922,12,20,0
1971-12-25,1971,0,1,KC,MIA,1640.445,1593.773,0.6553941942757111,24,27,0
1971-12-26,1971,0,1,SF,WSH,1597.676,1580.503,0.6160996750446797,24,20,1
1971-12-26,1971,0,1,CLE,IND,1521.945,1677.888,0.3720318475360797,3,20,0
1972-01-02,1971,0,1,DAL,SF,1707.752,1609.588,0.7189476278914161,14,3,1
1972-01-02,1971,0,1,MIA,IND,1612.916,1698.54,0.4703544904634576,21,0,1
1972-01-16,1971,1,1,MIA,DAL,1645.969,1720.756,0.3940048942898995,3,24,0
1972-09-17,1972,0,0,SF,LAC,1566.057,1482.932,0.7011282019365934,34,3,1
1972-09-17,1972,0,0,IND,ARI,1611.992,1454.038,0.7830324596748718,3,10,0
1972-09-17,1972,0,0,BUF,NYJ,1330.978,1473.735,0.38993028454752104,24,41,0
1972-09-17,1972,0,0,CHI,ATL,1446.987,1501.407,0.5152211393372297,21,37,0
1972-09-17,1972,0,0,CLE,GB,1502.528,1465.263,0.6430632890487845,10,26,0
1972-09-17,1972,0,0,NE,CIN,1447.826,1441.331,0.6014614717632973,7,31,0
1972-09-17,1972,0,0,KC,MIA,1582.535,1583.275,0.5914373024101726,10,20,0
1972-09-17,1972,0,0,PIT,OAK,1429.962,1545.204,0.4281957649565687,34,28,1
1972-09-17,1972,0,0,LAR,NO,1572.518,1425.876,0.7717658782499138,34,14,1
1972-09-17,1972,0,0,DET,NYG,1554.836,1413.115,0.7667377970887216,30,16,1
1972-09-17,1972,0,0,DEN,TEN,1442.923,1428.494,0.6123568683943904,30,17,1
1972-09-17,1972,0,0,DAL,PHI,1664.542,1487.904,0.8007486710987634,28,6,1
1972-09-18,1972,0,0,MIN,WSH,1606.262,1547.394,0.671072877160107,21,24,0
1972-09-24,1972,0,0,LAC,DEN,1463.523,1462.67,0.5936512730672238,37,14,1
1972-09-24,1972,0,0,BUF,SF,1309.207,1585.466,0.22862270201131896,27,20,1
1972-09-24,1972,0,0,CIN,PIT,1481.352,1452.736,0.631555798068895,15,10,1
1972-09-24,1972,0,0,IND,NYJ,1575.754,1495.506,0.6976462962622727,34,44,0
1972-09-24,1972,0,0,DET,MIN,1566.385,1586.546,0.5641726228236769,10,34,0
1972-09-24,1972,0,0,GB,OAK,1503.479,1522.43,0.5658844966393051,14,20,0
1972-09-24,1972,0,0,NE,ATL,1407.804,1530.743,0.41738350188454526,21,20,1
1972-09-24,1972,0,0,NYG,DAL,1401.566,1675.8,0.23068493639339543,14,23,0
1972-09-24,1972,0,0,PHI,CLE,1476.646,1464.313,0.6094889450691423,17,27,0
1972-09-24,1972,0,0,WSH,ARI,1567.11,1490.276,0.693484833969601,24,10,1
1972-09-24,1972,0,0,MIA,TEN,1612.492,1408.747,0.824482993939931,34,13,1
1972-09-24,1972,0,0,CHI,LAR,1417.651,1585.195,0.3565681536941871,13,13,0.5
1972-09-25,1972,0,0,NO,KC,1413.198,1553.317,0.3935486720891748,17,20,0
1972-10-01,1972,0,0,CLE,CIN,1494.608,1494.016,0.5932887901522033,27,6,1
1972-10-01,1972,0,0,ARI,PIT,1474.68,1440.071,0.6395462984678594,19,25,0
1972-10-01,1972,0,0,NO,SF,1402.647,1549.978,0.38368522696294716,2,37,0
1972-10-01,1972,0,0,OAK,LAC,1544.924,1488.6,0.6678322894206791,17,17,0.5
1972-10-01,1972,0,0,MIN,MIA,1623.622,1622.162,0.5944938938394283,14,16,0
1972-10-01,1972,0,0,DEN,KC,1437.593,1563.868,0.41272122571112074,24,45,0
